,SQ_CANDIDATO,NR_CPF_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NR_CANDIDATO,DS_SIT_TOT_TURNO,DS_CARGO,NM_UE
5309,130001604376,-4,DOUTOR WILSON BATISTA,PSD,55123,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
5342,150001718216,-4,WALLBER VIRGOLINO,PL,22190,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
5345,190001609544,-4,GUSTAVO TUTUCA,PP,11212,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
5349,130001607276,-4,PADRE JOÃO,PT,1315,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
5356,130001607392,-4,BEATRIZ CERQUEIRA,PT,13123,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
5367,160001612405,-4,MABEL CANTO,PSDB,45678,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
5371,190001612210,-4,GUILHERME SCHLEDER,PSD,55555,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
5459,160001614852,-4,BATATINHA,MDB,15000,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
5463,160001615035,-4,LUCIANA RAFAGNIN,PT,13233,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
5465,220001605539,-4,IEDA CHAVES,UNIÃO,44123,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
5475,220001614408,-4,MARCELO CRUZ,PATRIOTA,51500,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
5478,190001612173,-4,LUIZ PAULO,PSD,55678,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
5483,190001612455,-4,ROMÁRIO,PL,222,ELEITO,SENADOR,RIO DE JANEIRO
5496,220001643480,-4,CLÁUDIA DE JESUS,PT,13123,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
5609,10001622769,-4,DR. MICHELLE MELO,PDT,12555,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
5623,10001643427,-4,MARIA ANTÔNIA,PP,11133,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
5637,10001635777,-4,EDVALDO MAGALHÃES,PC do B,65123,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
5660,220001713754,-4,AFFONSO CANDIDO,PL,22123,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
5675,20001652534,-4,ANTONIO ALBUQUERQUE,REPUBLICANOS,10000,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
5686,20001698128,-4,ADÉLIA MARIA,PV,151,ELEITO,2º SUPLENTE,ALAGOAS
5687,20001652535,-4,ANDRE SILVA,REPUBLICANOS,10456,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
5699,60001603470,-4,MAURO FILHO,PDT,1221,ELEITO POR QP,DEPUTADO FEDERAL,CEARÁ
5755,60001619178,-4,JOÃO JAIME,PP,11000,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
5789,10001643428,-4,NICOLAU JUNIOR,PP,11122,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
5802,20001698126,-4,FERNANDO FARIAS,MDB,151,ELEITO,1º SUPLENTE,ALAGOAS
5830,20001636064,-4,FERNANDO PEREIRA,PP,11000,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
5839,100001613740,-4,RICARDO RIOS,PC do B,65123,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
5843,60001613104,-4,RENATO ROSENO,PSOL,50500,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
5894,60001619128,-4,LUIZIANNE LINS,PT,1313,ELEITO POR QP,DEPUTADO FEDERAL,CEARÁ
5901,60001633582,-4,CAMILO,PT,131,ELEITO,SENADOR,CEARÁ
5902,60001633655,-4,FERNANDO SANTANA,PT,13222,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
5913,130001634063,-4,MAURO TRAMONTE,REPUBLICANOS,10800,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
5962,100001603166,-4,SOLANGE ALMEIDA,PL,22345,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
5973,100001607045,-4,LOURDINHA,PC do B,400,ELEITO,2º SUPLENTE,MARANHÃO
6010,140001601810,-4,ROGERIO BARRA,PL,22222,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
6031,170001595454,-4,AUGUSTO COUTINHO,REPUBLICANOS,1000,ELEITO POR QP,DEPUTADO FEDERAL,PERNAMBUCO
6054,170001609028,-4,CARLOS VERAS,PT,1314,ELEITO POR QP,DEPUTADO FEDERAL,PERNAMBUCO
6060,130001634117,-4,IGOR TIMO,PODE,1999,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
6122,140001600258,-4,WESCLEY TOMAZ,PSC,20200,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
6164,140001611661,-4,BETO FARO,PT,131,ELEITO,SENADOR,PARÁ
6186,170001608977,-4,DORIEL,PT,13123,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
6188,170001609025,-4,CLODOALDO MAGALHÃES,PV,4333,ELEITO POR QP,DEPUTADO FEDERAL,PERNAMBUCO
6203,240001644756,-4,ZÉ MILTON,PP,11234,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
6233,170001618752,-4,PASTOR JUNIOR TERCIO,PP,11222,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
6293,260001618237,-4,CARMINHA,REPUBLICANOS,10200,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
6296,260001635424,-4,FERNANDO CARVALHO,PP,111,ELEITO,2º SUPLENTE,SERGIPE
6297,170001620393,-4,FRANCISMAR,PSB,40654,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
6333,200001605996,-4,KLEBER RODRIGUES,PSDB,45999,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO NORTE
6365,240001614331,-4,MAURICIO ESKUDLARK,PL,22222,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
6369,240001614356,-4,IVAN NAATZ,PL,22555,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
6387,240001644767,-4,ALTAIR SILVA,PP,11130,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
6391,250001612280,-4,LETÍCIA AGUIAR,PP,11022,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
6399,250001613761,-4,GUILHERME BOULOS,PSOL,5010,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
6404,250001613792,-4,SÔNIA GUAJAJARA,PSOL,5088,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
6471,250001604948,-4,CEZINHA DE MADUREIRA,PSD,5577,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
6475,250001602056,-4,DAVID SOARES,UNIÃO,4411,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
6494,50001648313,-4,LUCIANO SIMÕES,UNIÃO,44123,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
6535,260001600214,-4,GEORGEO PASSOS,CIDADANIA,23777,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
6544,260001618227,-4,AUREA RIBEIRO,REPUBLICANOS,10777,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
6547,260001668327,-4,PAULO JR,PV,43777,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
6598,90001712179,-4,VIVIAN NAVES,PP,11111,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
6639,50001619298,-4,JURAILTON SANTOS,REPUBLICANOS,10123,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
6656,50001614699,-4,ROGÉRIO ANDRADE,MDB,15444,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
6664,130001613323,-4,RAUL BELÉM,CIDADANIA,23700,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
6669,50001619261,-4,SAMUEL JUNIOR,REPUBLICANOS,10133,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
6678,90001648401,-4,VIRMONDES CRUVINEL,UNIÃO,44321,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
6694,50001647026,-4,HASSAN DE ZÉ COCÁ,PP,11122,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
6697,130001615280,-4,BELLA GONÇALVES,PSOL,50500,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
6704,50001634583,-4,ELMAR NASCIMENTO,UNIÃO,4433,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
6734,90001645561,-4,HENRIQUE CÉSAR,PSC,20100,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
6742,160001622296,-4,LEANDRE,PSD,5500,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
6743,90001648408,-4,RENATO DE CASTRO,UNIÃO,44500,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
6756,90001651357,-4,JEFERSON RODRIGUES,REPUBLICANOS,1010,ELEITO POR QP,DEPUTADO FEDERAL,GOIÁS
6757,90001646326,-4,RONALDO CAIADO,UNIÃO,44,ELEITO,GOVERNADOR,GOIÁS
6767,90001653821,-4,PAULO CEZAR MARTINS,PL,22601,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
6843,130001613029,-4,PROFESSOR WENDEL MESQUITA,SOLIDARIEDADE,77777,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
6852,130001615433,-4,DIMAS FABIANO,PP,1111,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
6867,130001619068,-4,SARGENTO RODRIGUES,PL,22122,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
6893,160001622298,-4,SARGENTO FAHUR,PSD,5590,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
6927,130001619041,-4,DELEGADA SHEILA,PL,22032,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
6928,130001619043,-4,ALÊ PORTELA,PL,22333,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
6969,230001600062,-4,MARCOS JORGE,REPUBLICANOS,10789,ELEITO POR QP,DEPUTADO ESTADUAL,RORAIMA
6977,160001654963,-4,DELEGADO JACOVOS,PL,22038,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
6979,160001654970,-4,RICARDO ARRUDA,PL,22022,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
6984,190001620519,-4,DANI BALBI,PC do B,65123,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
7000,190001619517,-4,JUNINHO DO PNEU,UNIÃO,4400,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
7061,230001602201,-4,CORONEL CHAGAS,PRTB,28028,ELEITO POR QP,DEPUTADO ESTADUAL,RORAIMA
7098,230001604254,-4,EDILSON DAMIÃO,REPUBLICANOS,11,ELEITO,VICE-GOVERNADOR,RORAIMA
7101,230001604276,-4,ARMANDO NETO,PL,22180,ELEITO POR QP,DEPUTADO ESTADUAL,RORAIMA
7134,160001615007,-4,RENATO FREITAS,PT,13123,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
7332,240001614337,-4,CARLOS HUMBERTO,PL,22444,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
7536,240001605919,-4,FERNANDO KRELLING,MDB,15655,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
7540,240001610226,-4,SERGIO MOTTA,REPUBLICANOS,10123,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
7593,240001612510,-4,DR. VICENTE,PSDB,45999,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
7595,250001639574,-4,EDNA MACEDO,REPUBLICANOS,10456,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
7601,240001611140,-4,ISMAEL,PSD,5577,ELEITO POR QP,DEPUTADO FEDERAL,SANTA CATARINA
7701,240001610835,-4,CAMILO MARTINS,PODE,19369,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
7715,250001639542,-4,JORGE WILSON XERIFE CONSUMIDOR,REPUBLICANOS,10000,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
7773,30001606514,-4,ALLINY SERRÃO,UNIÃO,44123,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
7783,30001619655,-4,ZENEIDE COSTA,PODE,19000,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
7793,30001640013,-4,TELMA NERY,CIDADANIA,23000,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
7799,30001648134,-4,KAKÁ BARBOSA,PL,22369,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
7898,30001615060,-4,EDNA AUZIER,PSD,55123,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
7926,70001650810,-4,IOLANDO,MDB,15000,ELEITO POR QP,DEPUTADO DISTRITAL,DISTRITO FEDERAL
7951,40001618446,-4,SAULLO VIANNA,UNIÃO,4455,ELEITO POR QP,DEPUTADO FEDERAL,AMAZONAS
7963,110001604916,-4,MAX RUSSI,PSB,40000,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
7979,110001623190,-4,THIAGO SILVA,MDB,15152,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
8003,110001635660,-4,VALMIR MORETTO,REPUBLICANOS,10000,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
8038,120001615778,-4,PROFESSOR RINALDO MODESTO,PODE,19019,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO DO SUL
8055,120001614724,-4,JOÃO HENRIQUE,PL,22222,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO DO SUL
8058,140001620797,-4,JÚNIOR FERRARI,PSD,5588,ELEITO POR QP,DEPUTADO FEDERAL,PARÁ
8070,120001635628,-4,EDUARDO RIEDEL,PSDB,45,ELEITO,GOVERNADOR,MATO GROSSO DO SUL
8074,120001650962,-4,PEDROSSIAN NETO,PSD,55000,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO DO SUL
8079,110001612944,-4,DILMAR DAL BOSCO,UNIÃO,44125,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
8094,140001621343,-4,ELCIONE,MDB,1515,ELEITO POR QP,DEPUTADO FEDERAL,PARÁ
8129,140001676890,-4,ANGELO FERRARI,MDB,15500,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
8146,150001621391,-4,ERIK MARINHO,UNIÃO,444,ELEITO,2º SUPLENTE,PARAÍBA
8182,140001620897,-4,DILVANDA FARO,PT,1313,ELEITO POR QP,DEPUTADO FEDERAL,PARÁ
8190,180001605676,-4,FÁBIO NOVO,PT,13111,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
8193,140001650084,-4,GUSTAVO SEFER,PSD,55123,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
8197,180001605668,-4,RUBENS VIEIRA,PT,13888,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
8203,180001605762,-4,DR FELIPE SAMPAIO,MDB,15111,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
8217,140001676888,-4,CHAMONZINHO,MDB,15100,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
8224,180001604037,-4,GRACINHA MÃO SANTA,PP,11130,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
8227,190001596745,-4,ÍNDIA ARMELAU,PL,22322,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
8261,190001601720,-4,AUREO RIBEIRO,SOLIDARIEDADE,7733,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
8287,210001598528,-4,LUCIANA GENRO,PSOL,50000,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
8291,210001601602,-4,CARLOS GOMES,REPUBLICANOS,1010,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
8306,210001597011,-4,MARCEL VAN HATTEM,NOVO,3030,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
8313,180001604038,-4,GUSTAVO NEIVA,PP,11111,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
8318,210001601638,-4,DELEGADO ZUCCO,REPUBLICANOS,10222,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
8323,180001605766,-4,DR. HÉLIO,MDB,15222,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
8338,210001610439,-4,CORONEL ANDREUZZA,REPUBLICANOS,100,ELEITO,2º SUPLENTE,RIO GRANDE DO SUL
8403,250001610161,-4,ANDRÉ DO PRADO,PL,22999,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
8412,250001610158,-4,CARLOS CEZAR,PL,22112,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
8467,250001610672,-4,RUI FALCÃO,PT,1313,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
8470,210001604643,-4,MARCON,PT,1355,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
8474,270001654142,-4,CLEITON CARDOSO,REPUBLICANOS,10700,ELEITO POR QP,DEPUTADO ESTADUAL,TOCANTINS
8478,250001611311,-4,ROSANA VALLE,PL,2227,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
8482,250001611446,-4,CARLA MORANDO,PSDB,45680,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
8483,250001611452,-4,ANALICE FERNANDES,PSDB,45400,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
8545,250001611813,-4,LECI BRANDÃO,PC do B,65035,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
8560,50001606432,-4,ZÓ,PC do B,65456,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
8568,50001607221,-4,DIEGO CORONEL,PSD,5500,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
8571,50001607306,-4,ALEX DA PIATÃ,PSD,55000,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
8572,50001607307,-4,IVANA BASTOS,PSD,55456,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
8583,250001610109,-4,GIL DINIZ,PL,22120,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
8599,50001613575,-4,ADOLFO VIANA,PSDB,4545,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
8607,50001606408,-4,FABRÍCIO,PC do B,65333,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
8614,50001607229,-4,ANTONIO BRITO,PSD,5510,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
8648,250001611336,-4,MARCIO ALVINO,PL,2299,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
8654,50001606388,-4,ROBERTO CARLOS,PV,43333,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
8666,80001649123,-4,RENATO CASAGRANDE,PSB,40,ELEITO,GOVERNADOR,ESPÍRITO SANTO
8669,50001607297,-4,RICARDO RODRIGUES,PSD,55777,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
8673,250001611872,-4,MILTON VIEIRA,REPUBLICANOS,1055,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
8693,90001605405,-4,KARLOS CABRAL,PSB,40456,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
8713,40001633325,-4,CABO MACIEL,PL,22333,ELEITO POR QP,DEPUTADO ESTADUAL,AMAZONAS
8769,130001604390,-4,DUARTE,PSD,55789,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
8797,130001605805,-4,GUSTAVO VALADARES,PMN,33333,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
8803,50001606433,-4,OLIVIA SANTANA,PC do B,65500,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
8814,50001609449,-4,VITOR AZEVEDO,PL,22222,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
8838,80001609613,-4,MARCELO SANTOS,PODE,19123,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
8851,80001615730,-4,GILVAN O FEDERAL DA DIREITA,PL,2222,ELEITO POR QP,DEPUTADO FEDERAL,ESPÍRITO SANTO
8905,160001603317,-4,RICARDO BARROS,PP,1151,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
8934,130001596009,-4,FRED COSTA,PATRIOTA,5133,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
8947,130001603592,-4,GREYCE ELIAS,AVANTE,7011,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
8954,130001604328,-4,STEFANO AGUIAR,PSD,5544,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
9001,130001607416,-4,MÁRIO HENRIQUE CAIXA,PV,43333,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
9004,190001612214,-4,MUNIR NETO,PSD,55777,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
9023,190001613628,-4,TANDE VIEIRA,PROS,90111,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
9028,150001621671,-4,CHICO MENDES,PSB,40456,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
9051,190001619413,-4,VINICIUS COZZOLINO,UNIÃO,44555,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
9056,190001619410,-4,RAFAEL NOBRE,UNIÃO,44000,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
9071,210001648938,-4,PAPARICO BACCHI,PL,22212,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
9160,220001713749,-4,JEAN MENDONÇA,PL,22222,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
9187,250001615968,-4,FELICIO RAMUTH,PSD,10,ELEITO,VICE-GOVERNADOR,SÃO PAULO
9235,220001609401,-4,DELEGADO LUCAS TORRES,PP,11000,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
9263,10001635531,-4,TADEU HASSEM,REPUBLICANOS,10456,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
9268,10001612477,-4,MAILZA,PP,11,ELEITO,VICE-GOVERNADOR,ACRE
9270,220001643593,-4,SILVIA CRISTINA,PL,2200,ELEITO POR QP,DEPUTADO FEDERAL,RONDÔNIA
9300,10001714548,-4,GEMIL JUNIOR,UNIÃO,444,ELEITO,1º SUPLENTE,ACRE
9303,220001643234,-4,LAERTE GOMES,PSD,55123,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
9311,20001612381,-4,DELEGADO LEONAM,UNIÃO,44444,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
9333,250001619350,-4,EDIANE MARIA,PSOL,50110,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
9371,60001608882,-4,FERNANDA PESSOA,UNIÃO,4477,ELEITO POR QP,DEPUTADO FEDERAL,CEARÁ
9385,60001613523,-4,DEP FERNANDO HUGO - DR HUGO,PSD,55678,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
9396,60001613535,-4,DR. LUCÍLVIO GIRÃO,PSD,55234,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
9397,60001614168,-4,MATHEUS NORONHA,PL,2299,ELEITO POR QP,DEPUTADO FEDERAL,CEARÁ
9414,60001633583,-4,JANAINA FARIAS,PT,131,ELEITO,2º SUPLENTE,CEARÁ
9425,60001635809,-4,AGENOR NETO,MDB,15888,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
9445,20001653525,-4,BRUNO TOLEDO,MDB,15155,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
9454,100001603114,-4,JOSIMAR MARANHÃOZINHO,PL,2222,ELEITO POR QP,DEPUTADO FEDERAL,MARANHÃO
9474,60001603516,-4,SERGIO AGUIAR,PDT,12888,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
9483,100001607043,-4,FLÁVIO DINO,PSB,400,ELEITO,SENADOR,MARANHÃO
9491,100001607077,-4,FLORÊNCIO NETO,PSB,40222,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
9554,60001633642,-4,MOISES BRAZ,PT,13333,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
9575,140001600261,-4,DELEGADO TONI CUNHA,PSC,20000,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
9598,130001668912,-4,HERCILIO COELHO DINIZ,MDB,1515,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
9622,140001615530,-4,ANA CUNHA,PSDB,45130,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
9637,100001607118,-4,ERIC COSTA,PSD,55800,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
9677,100001667488,-4,FELIPE CAMARÃO,PT,40,ELEITO,VICE-GOVERNADOR,MARANHÃO
9691,170001618735,-4,ADALTO SANTOS,PP,11000,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
9757,130001671880,-4,EDUARDO AZEVEDO,PSC,20200,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
9781,200001605992,-4,DR KEGINALDO JACOME,PSDB,45100,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO NORTE
9816,170001595473,-4,SILVIO COSTA FILHO,REPUBLICANOS,1010,ELEITO POR QP,DEPUTADO FEDERAL,PERNAMBUCO
9824,140001615508,-4,ERICK MONTEIRO,PSDB,45555,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
9826,240001614348,-4,ANA CAMPAGNOLO,PL,22822,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
9883,170001620382,-4,WALDEMAR BORGES,PSB,40640,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
9885,170001620397,-4,DELEGADA GLEIDE ANGELO,PSB,40190,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
9915,170001618605,-4,CLARISSA TÉRCIO,PP,1122,ELEITO POR QP,DEPUTADO FEDERAL,PERNAMBUCO
9925,200001608805,-4,BENES LEOCÁDIO,UNIÃO,4444,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO NORTE
9943,260001669431,-4,GARIBALDE,PDT,12111,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
9950,260001712248,-4,MARCOS OLIVEIRA,PL,22444,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
9979,270001643585,-4,PROFESSORA JANAD VALCARI,PL,22123,ELEITO POR QP,DEPUTADO ESTADUAL,TOCANTINS
9981,200001604203,-4,CRISTIANE DANTAS,SOLIDARIEDADE,77777,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO NORTE
9997,210001596133,-4,MAURICIO MARCON,PODE,1922,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
10158,260001646915,-4,CRISTIANO CAVALCANTE,UNIÃO,44444,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
10173,260001635426,-4,LAÉRCIO,PP,111,ELEITO,SENADOR,SERGIPE
10175,250001612095,-4,VITOR LIPPI,PSDB,4510,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
